BioWare 3.0 Export
Device:	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Force plate (LP; 50Hz) 9286AA	Voltage Custom	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA	Force plate 9286AA
Samples (#):	8000	8000	8000	8000	8000	8000	8000	8000	8000
Rate (Hz):	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000	1001.000000
Contact period start (sample #):	16	16	16	16	0	16	16	16	16
Contact period end (sample #):	16	16	16	16	7999	16	16	16	16
Contact period start time (s):	0.015984	0.015984	0.015984	0.015984	0.000000	0.015984	0.015984	0.015984	0.015984
Contact period end time (s):	0.015984	0.015984	0.015984	0.015984	7.991009	0.015984	0.015984	0.015984	0.015984
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000	1000.000000
abs time (s)	Fx	Fy	Fz	Ft	aux	Fx	Fy	Fz	Ft
	N	N	N	N	V	N	N	N	N
1.046953	-0.571671	-0.026139	-8.627528	8.646487	0.000610	-0.556775	-0.008560	-8.584607	8.602648
1.047952	-0.572122	-0.031674	-8.652623	8.671575	0.046693	-0.549626	-0.016409	-8.613817	8.631350
1.048951	-0.570783	-0.039930	-8.673390	8.692242	0.003510	-0.544015	-0.029062	-8.646048	8.663195
1.049950	-0.568193	-0.050213	-8.689546	8.708248	0.001831	-0.540284	-0.045304	-8.679276	8.696194
1.050949	-0.564960	-0.061551	-8.701140	8.719679	0.029755	-0.538512	-0.063444	-8.711015	8.727875
1.051948	-0.561688	-0.072974	-8.708220	8.726621	0.003510	-0.538781	-0.081793	-8.738779	8.755754
1.052947	-0.558983	-0.083511	-8.710835	8.729151	0.001526	-0.541172	-0.098661	-8.760083	8.777337
1.053946	-0.557450	-0.092193	-8.709032	8.727342	-0.001373	-0.545766	-0.112359	-8.772441	8.790120
1.054945	-0.557696	-0.098049	-8.702860	8.721262	0.000458	-0.552643	-0.121195	-8.773368	8.791591
1.055944	-0.560327	-0.100109	-8.692368	8.710985	-0.000763	-0.561884	-0.123481	-8.760377	8.779247
1.056943	-0.565752	-0.097663	-8.677811	8.696782	-0.001526	-0.573418	-0.118018	-8.732044	8.751647
1.057942	-0.573461	-0.091241	-8.660420	8.679865	0.046693	-0.586455	-0.105931	-8.691959	8.712365
1.058941	-0.582668	-0.081740	-8.641719	8.661725	0.000000	-0.599994	-0.089030	-8.645195	8.666448
1.059940	-0.592589	-0.070057	-8.623228	8.643849	-0.000916	-0.613032	-0.069129	-8.596826	8.618933
1.060939	-0.602439	-0.057086	-8.606471	8.627719	-0.001221	-0.624567	-0.048039	-8.551925	8.574836
1.061938	-0.611433	-0.043724	-8.592968	8.614805	0.000000	-0.633597	-0.027572	-8.515566	8.539149
1.062937	-0.618788	-0.030868	-8.584242	8.606571	0.001984	-0.639120	-0.009539	-8.492823	8.516842
1.063936	-0.623717	-0.019413	-8.581815	8.604473	0.001678	-0.640134	0.004246	-8.488768	8.512871
1.064935	-0.625599	-0.010139	-8.586794	8.609559	0.053254	-0.635942	0.012337	-8.506981	8.530726
1.065934	-0.624591	-0.003266	-8.598277	8.620933	0.002441	-0.627328	0.015050	-8.543781	8.566794
1.066933	-0.621090	0.001159	-8.614753	8.637113	0.001678	-0.615524	0.013237	-8.593294	8.615321
1.067932	-0.615490	0.003088	-8.634712	8.656621	0.007477	-0.601763	0.007749	-8.649646	8.670557
1.068931	-0.608188	0.002473	-8.656643	8.677982	0.002289	-0.587276	-0.000563	-8.706962	8.726745
1.069930	-0.599579	-0.000735	-8.679036	8.699722	0.001373	-0.573296	-0.010848	-8.759366	8.778114
1.070929	-0.590058	-0.006584	-8.700379	8.720367	-0.001526	-0.561055	-0.022253	-8.800985	8.818878
1.071928	-0.580022	-0.015121	-8.719162	8.738447	0.016327	-0.551786	-0.033927	-8.825941	8.843238
1.072927	-0.569805	-0.026289	-8.734057	8.752663	-0.000458	-0.546387	-0.045135	-8.829769	8.846774
1.073926	-0.559438	-0.039509	-8.744634	8.762600	-0.001984	-0.544095	-0.055712	-8.814991	8.831942
1.074925	-0.548861	-0.054036	-8.750745	8.768108	0.034791	-0.543634	-0.065670	-8.786294	8.803341
1.075924	-0.538012	-0.069128	-8.752243	8.769036	-0.001373	-0.543727	-0.075022	-8.748370	8.765572
1.076923	-0.526829	-0.084042	-8.748977	8.765228	-0.001373	-0.543097	-0.083782	-8.705907	8.723233
1.077922	-0.515250	-0.098034	-8.740801	8.756523	-0.002594	-0.540467	-0.091961	-8.663595	8.680924
1.078921	-0.503214	-0.110362	-8.727565	8.742757	-0.000610	-0.534560	-0.099573	-8.626124	8.643245
1.079920	-0.490660	-0.120283	-8.709121	8.723761	0.001984	-0.524100	-0.106630	-8.598183	8.614802
1.080919	-0.477581	-0.127216	-8.685501	8.699552	0.001068	-0.508194	-0.113134	-8.583368	8.599144
1.081918	-0.464254	-0.131405	-8.657659	8.671094	0.052338	-0.487898	-0.119031	-8.579706	8.594391
1.082917	-0.451047	-0.133357	-8.626841	8.639653	0.000916	-0.464890	-0.124249	-8.583456	8.596934
1.083916	-0.438327	-0.133579	-8.594291	8.606498	0.001221	-0.440848	-0.128717	-8.590879	8.603146
1.084915	-0.426461	-0.132577	-8.561256	8.572896	-0.001373	-0.417449	-0.132361	-8.598233	8.609378
1.085914	-0.415816	-0.130857	-8.528981	8.540114	0.000610	-0.396370	-0.135111	-8.601778	8.611965
1.086913	-0.406760	-0.128926	-8.498713	8.509418	0.000610	-0.379289	-0.136894	-8.597772	8.607223
1.087912	-0.399660	-0.127290	-8.471696	8.482073	-0.003052	-0.367883	-0.137638	-8.582477	8.591460
1.088911	-0.394812	-0.126410	-8.449003	8.459167	0.038605	-0.363451	-0.137348	-8.553219	8.562039
1.089910	-0.392150	-0.126499	-8.430805	8.440868	-0.001068	-0.365321	-0.136428	-8.512903	8.521830
1.090909	-0.391489	-0.127691	-8.416978	8.427045	-0.002899	-0.372180	-0.135410	-8.466245	8.475504
1.091908	-0.392641	-0.130121	-8.407399	8.417569	0.013428	-0.382716	-0.134827	-8.417962	8.427736
1.092907	-0.395422	-0.133923	-8.401945	8.412311	-0.002594	-0.395614	-0.135213	-8.372770	8.383202
1.093906	-0.399646	-0.139231	-8.400493	8.411146	-0.001678	-0.409561	-0.137100	-8.335387	8.346568
1.094905	-0.405127	-0.146179	-8.402919	8.413949	-0.002899	-0.423245	-0.141022	-8.310528	8.322493
1.095904	-0.411679	-0.154902	-8.409099	8.420595	0.004883	-0.435352	-0.147512	-8.302910	8.315624
1.096903	-0.419154	-0.165424	-8.418801	8.430852	0.001831	-0.444833	-0.156920	-8.316007	8.329374
1.097902	-0.427608	-0.177190	-8.431200	8.443895	0.000916	-0.452056	-0.168625	-8.346647	8.360580
1.098901	-0.437165	-0.189447	-8.445273	8.458702	0.046235	-0.457856	-0.181680	-8.389446	8.403895
1.099900	-0.447947	-0.201444	-8.460001	8.474246	0.000305	-0.463071	-0.195138	-8.439021	8.453969
1.100899	-0.460077	-0.212430	-8.474361	8.489499	0.001373	-0.468539	-0.208054	-8.489987	8.505451
1.101898	-0.473679	-0.221654	-8.487332	8.503429	-0.001526	-0.475096	-0.219481	-8.536960	8.552986
1.102897	-0.488876	-0.228365	-8.497894	8.515007	-0.001221	-0.483580	-0.228473	-8.574556	8.591220
1.103896	-0.505791	-0.231811	-8.505024	8.523203	-0.000458	-0.494828	-0.234083	-8.597392	8.614801
1.104895	-0.524456	-0.231381	-8.507948	8.527237	-0.003204	-0.509482	-0.235523	-8.601273	8.619567
1.105894	-0.544403	-0.227219	-8.507245	8.527674	0.050660	-0.527109	-0.232866	-8.588527	8.607838
1.106893	-0.564993	-0.219732	-8.503954	8.525534	-0.002594	-0.546912	-0.226478	-8.563702	8.584137
1.107892	-0.585587	-0.209325	-8.499113	8.521834	-0.003510	-0.568094	-0.216726	-8.531349	8.552988
1.108891	-0.605548	-0.196402	-8.493763	8.517586	-0.004883	-0.589857	-0.203978	-8.496015	8.518909
1.109890	-0.624236	-0.181370	-8.488942	8.513795	-0.002747	-0.611405	-0.188600	-8.462252	8.486407
1.110889	-0.641012	-0.164632	-8.485689	8.511458	-0.000916	-0.631938	-0.170959	-8.434609	8.459977
1.111888	-0.655239	-0.146594	-8.485045	8.511569	-0.003510	-0.650660	-0.151422	-8.417636	8.444103
1.112887	-0.666338	-0.127672	-8.487890	8.514963	0.030671	-0.666806	-0.130399	-8.415042	8.442427
1.113886	-0.674070	-0.108334	-8.494228	8.521620	0.002136	-0.679789	-0.108539	-8.425830	8.453905
1.114885	-0.678314	-0.089070	-8.503751	8.531227	0.002594	-0.689089	-0.086574	-8.447358	8.475859
1.115884	-0.678950	-0.070368	-8.516156	8.543467	0.026398	-0.694182	-0.065238	-8.476983	8.505609
1.116883	-0.675857	-0.052716	-8.531136	8.558028	0.000763	-0.694547	-0.045263	-8.512064	8.540473
1.117882	-0.668914	-0.036605	-8.548385	8.574594	0.001221	-0.689661	-0.027382	-8.549959	8.577772
1.118881	-0.658001	-0.022522	-8.567597	8.592857	-0.001678	-0.679002	-0.012327	-8.588023	8.614833
1.119880	-0.642997	-0.010957	-8.588468	8.612511	0.000000	-0.662048	-0.000833	-8.623617	8.648993
1.120879	-0.623926	-0.002262	-8.610615	8.633190	-0.000916	-0.638557	0.006572	-8.654399	8.677927
1.121878	-0.601642	0.003992	-8.633212	8.654151	-0.002899	-0.609903	0.010512	-8.679777	8.701185
1.122877	-0.577294	0.008512	-8.655278	8.674513	0.047303	-0.578033	0.012028	-8.699777	8.718967
1.123876	-0.552033	0.012006	-8.675830	8.693383	-0.002441	-0.544897	0.012161	-8.714429	8.731456
1.124875	-0.527010	0.015181	-8.693886	8.709858	-0.002747	-0.512445	0.011951	-8.723761	8.738807
1.125874	-0.503374	0.018746	-8.708463	8.723019	-0.005798	-0.482625	0.012438	-8.727801	8.741144
1.126873	-0.482275	0.023408	-8.718579	8.731939	-0.002747	-0.457388	0.014664	-8.726579	8.738570
1.127872	-0.464865	0.029874	-8.723251	8.735680	-0.000916	-0.438683	0.019669	-8.720123	8.731173
1.128871	-0.452049	0.038691	-8.721717	8.733509	-0.003967	-0.428026	0.028265	-8.708600	8.719158
1.129870	-0.443296	0.049444	-8.714508	8.725916	0.050355	-0.424386	0.039917	-8.692992	8.703436
1.130869	-0.437548	0.061366	-8.702631	8.713839	0.001526	-0.425800	0.053600	-8.674576	8.685186
1.131868	-0.433748	0.073694	-8.687090	8.698224	0.002289	-0.430303	0.068287	-8.654634	8.665594
1.132867	-0.430838	0.085660	-8.668891	8.680014	0.001068	-0.435932	0.082952	-8.634444	8.645839
1.133866	-0.427760	0.096501	-8.649041	8.660150	0.000153	-0.440723	0.096568	-8.615285	8.627091
1.134865	-0.423457	0.105449	-8.628545	8.639573	0.001373	-0.442712	0.108108	-8.598438	8.610506
1.135864	-0.416870	0.111740	-8.608408	8.619220	-0.002747	-0.439933	0.116546	-8.585181	8.597235
1.136863	-0.407108	0.114710	-8.589599	8.600006	0.021210	-0.430765	0.120995	-8.576575	8.588238
1.137862	-0.394274	0.114318	-8.572850	8.582673	-0.001678	-0.415637	0.121415	-8.572357	8.583287
1.138861	-0.378846	0.110753	-8.558807	8.567903	-0.004425	-0.395751	0.118082	-8.571774	8.581717
1.139860	-0.361301	0.104207	-8.548116	8.556383	0.032044	-0.372306	0.111271	-8.574066	8.582867
1.140859	-0.342118	0.094869	-8.541423	8.548798	-0.003357	-0.346504	0.101259	-8.578478	8.586070
1.141858	-0.321775	0.082929	-8.539374	8.545837	-0.004273	-0.319546	0.088322	-8.584253	8.590652
1.142857	-0.300749	0.068579	-8.542616	8.548183	-0.007935	-0.292632	0.072737	-8.590633	8.595924
1.143856	-0.279517	0.052007	-8.551792	8.556517	-0.003967	-0.266964	0.054779	-8.596863	8.601182
1.144855	-0.258577	0.033503	-8.567336	8.571303	-0.001984	-0.243645	0.034820	-8.602360	8.605880
1.145854	-0.238537	0.013959	-8.588346	8.591670	-0.004425	-0.223173	0.013811	-8.607624	8.610527
1.146853	-0.220048	-0.005502	-8.613416	8.616228	0.055390	-0.205813	-0.007072	-8.613568	8.616029
1.147852	-0.203763	-0.023756	-8.641134	8.643568	0.000000	-0.191833	-0.026653	-8.621108	8.623283
1.148851	-0.190333	-0.039678	-8.670091	8.672271	0.000000	-0.181497	-0.043756	-8.631157	8.633176
1.149850	-0.180411	-0.052145	-8.698878	8.700905	-0.003815	-0.175072	-0.057204	-8.644631	8.646593
1.150849	-0.174648	-0.060033	-8.726086	8.728040	0.000153	-0.172824	-0.065823	-8.662444	8.664418
1.151848	-0.173696	-0.062218	-8.750305	8.752250	0.000000	-0.175018	-0.068437	-8.685510	8.687543
1.152847	-0.178039	-0.057813	-8.770220	8.772218	-0.004273	-0.181800	-0.064113	-8.714305	8.716437
1.153846	-0.187096	-0.047434	-8.785129	8.787249	0.045319	-0.192552	-0.053470	-8.746515	8.748798
1.154845	-0.199867	-0.032288	-8.794564	8.796894	-0.004120	-0.206359	-0.037736	-8.778738	8.781244
1.155844	-0.215353	-0.013581	-8.798061	8.800706	-0.006409	-0.222305	-0.018137	-8.807565	8.810389
1.156843	-0.232554	0.007478	-8.795152	8.798230	0.008240	-0.239471	0.004098	-8.829592	8.832839
1.157842	-0.250469	0.029684	-8.785374	8.788994	-0.005493	-0.256942	0.027744	-8.841410	8.845187
1.158841	-0.268100	0.051829	-8.768261	8.772512	-0.005798	-0.273801	0.051571	-8.839615	8.844005
1.159840	-0.284447	0.072705	-8.743346	8.748274	-0.009613	-0.289130	0.074354	-8.820799	8.825849
1.160839	-0.298649	0.091227	-8.710476	8.716072	0.005493	-0.302151	0.094966	-8.782464	8.788173
1.161838	-0.310754	0.107096	-8.671527	8.677754	-0.004273	-0.312976	0.112955	-8.728022	8.734362
1.162837	-0.321174	0.120325	-8.629186	8.635999	-0.005341	-0.322073	0.128134	-8.663254	8.670185
1.163836	-0.330322	0.130933	-8.586143	8.593492	0.048066	-0.329911	0.140320	-8.593944	8.601418
1.164835	-0.338611	0.138934	-8.545088	8.552922	0.000305	-0.336961	0.149328	-8.525877	8.533840
1.165834	-0.346454	0.144345	-8.508710	8.516984	-0.001373	-0.343693	0.154973	-8.464840	8.473232
1.166833	-0.354263	0.147183	-8.479700	8.488373	-0.004883	-0.350575	0.157069	-8.416618	8.425380
1.167832	-0.362451	0.147463	-8.460747	8.469791	-0.001068	-0.358079	0.155434	-8.386995	8.396075
1.168831	-0.371377	0.145247	-8.454108	8.463508	-0.001831	-0.366613	0.149995	-8.380766	8.390121
1.169830	-0.381041	0.140898	-8.459146	8.468896	-0.003815	-0.376180	0.141437	-8.396095	8.405708
1.170829	-0.391296	0.134903	-8.474041	8.484143	0.059510	-0.386618	0.130755	-8.428434	8.438310
1.171828	-0.401996	0.127749	-8.496966	8.507429	-0.002594	-0.397764	0.118946	-8.473229	8.483394
1.172827	-0.412992	0.119922	-8.526098	8.536937	-0.004273	-0.409455	0.107004	-8.525922	8.536419
1.173826	-0.424137	0.111911	-8.559611	8.570843	-0.007019	-0.421528	0.095927	-8.581957	8.592839
1.174825	-0.435285	0.104201	-8.595681	8.607326	-0.003967	-0.433819	0.086709	-8.636779	8.648102
1.175824	-0.446287	0.097280	-8.632483	8.644558	-0.004273	-0.446166	0.080348	-8.685832	8.697654
1.176823	-0.457016	0.091572	-8.668244	8.680766	-0.005646	-0.458413	0.077656	-8.725057	8.737436
1.177822	-0.467476	0.087070	-8.701557	8.714540	0.038300	-0.470459	0.078211	-8.753806	8.766788
1.178821	-0.477727	0.083587	-8.731162	8.744621	-0.001526	-0.482225	0.081069	-8.772860	8.786478
1.179820	-0.487828	0.080934	-8.755804	8.769756	-0.000610	-0.493630	0.085284	-8.783004	8.797278
1.180819	-0.497840	0.078923	-8.774225	8.788691	0.016785	-0.504596	0.089912	-8.785023	8.799962
1.181818	-0.507821	0.077366	-8.785168	8.800173	0.003815	-0.515043	0.094007	-8.779703	8.795299
1.182817	-0.517833	0.076075	-8.787377	8.802950	0.001221	-0.524893	0.096624	-8.767828	8.784057
1.183816	-0.527935	0.074861	-8.779594	8.795771	-0.001678	-0.534065	0.096819	-8.750184	8.767001
1.184815	-0.538172	0.073574	-8.760955	8.777778	0.003967	-0.542506	0.093825	-8.727639	8.744987
1.185814	-0.548489	0.072324	-8.733359	8.750864	0.000916	-0.550338	0.088149	-8.701647	8.719478
1.186813	-0.558788	0.071330	-8.699883	8.718101	-0.001221	-0.557760	0.080836	-8.673913	8.692203
1.187812	-0.568969	0.070815	-8.663612	8.682564	0.051423	-0.564968	0.072938	-8.646142	8.664888
1.188811	-0.578936	0.071001	-8.627632	8.647325	-0.001068	-0.572163	0.065503	-8.620041	8.639257
1.189810	-0.588588	0.072109	-8.595025	8.615456	-0.002747	-0.579541	0.059580	-8.597314	8.617031
1.190809	-0.597827	0.074361	-8.568876	8.590027	-0.005798	-0.587303	0.056221	-8.579667	8.599929
1.191808	-0.606555	0.077977	-8.552269	8.574106	-0.002747	-0.595645	0.056474	-8.568807	8.589670
1.192807	-0.614634	0.083097	-8.547900	8.570372	-0.002289	-0.604671	0.061175	-8.566254	8.587787
1.193806	-0.621639	0.089245	-8.555659	8.578677	-0.002747	-0.613800	0.069606	-8.572215	8.594444
1.194805	-0.627023	0.095683	-8.574210	8.597639	0.054627	-0.622150	0.080374	-8.586314	8.609200
1.195804	-0.630237	0.101669	-8.602211	8.625866	-0.000153	-0.628840	0.092080	-8.608177	8.631606
1.196803	-0.630732	0.106463	-8.638318	8.661969	0.001526	-0.632987	0.103327	-8.637426	8.661205
1.197802	-0.627960	0.109322	-8.681190	8.704559	-0.000610	-0.633708	0.112717	-8.673686	8.697535
1.198801	-0.621370	0.109506	-8.729485	8.752257	0.003052	-0.630121	0.118851	-8.716581	8.740135
1.199800	-0.610415	0.106273	-8.781859	8.803689	0.000916	-0.621343	0.120332	-8.765735	8.788552
1.200799	-0.594710	0.099016	-8.836909	8.857451	0.000610	-0.606698	0.115973	-8.820562	8.842163
1.201798	-0.575087	0.088112	-8.892773	8.911784	0.029603	-0.587034	0.106141	-8.878936	8.898954
1.202797	-0.552926	0.074379	-8.947384	8.964761	0.001526	-0.563883	0.091901	-8.938040	8.956281
1.203796	-0.529606	0.058636	-8.998674	9.014436	-0.000458	-0.538778	0.074323	-8.995052	9.011480
1.204795	-0.506508	0.041705	-9.044576	9.058843	0.033417	-0.513255	0.054474	-9.047151	9.061862
1.205794	-0.485013	0.024405	-9.083021	9.095994	-0.000763	-0.488848	0.033423	-9.091515	9.104709
1.206793	-0.466501	0.007557	-9.111942	9.123879	-0.002136	-0.467091	0.012238	-9.125324	9.137279
1.207792	-0.452353	-0.008019	-9.129272	9.140476	-0.004578	-0.449518	-0.008013	-9.145756	9.156800
1.208791	-0.443761	-0.021563	-9.133234	9.144033	-0.002136	-0.437484	-0.026317	-9.150391	9.160881
1.209790	-0.440490	-0.032780	-9.124268	9.134953	-0.001678	-0.430963	-0.042098	-9.139845	9.150097
1.210789	-0.441650	-0.041588	-9.103829	9.114630	-0.002289	-0.429301	-0.054977	-9.116128	9.126396
1.211788	-0.446347	-0.047903	-9.073377	9.084475	0.055085	-0.431839	-0.064575	-9.081255	9.091746
1.212787	-0.453689	-0.051644	-9.034372	9.045904	-0.000305	-0.437919	-0.070515	-9.037244	9.048122
1.213786	-0.462782	-0.052728	-8.988276	9.000336	0.001831	-0.446883	-0.072419	-8.986109	8.997506
1.214785	-0.472733	-0.051074	-8.936547	8.949188	-0.000458	-0.458071	-0.069909	-8.929869	8.941883
1.215784	-0.482648	-0.046600	-8.880647	8.893875	0.001831	-0.470826	-0.062607	-8.870538	8.883244
1.216783	-0.491680	-0.039294	-8.822006	8.835785	0.000458	-0.484462	-0.050293	-8.810037	8.823490
1.217782	-0.499338	-0.029690	-8.761838	8.776105	0.000763	-0.498081	-0.033977	-8.749539	8.763771
1.218781	-0.505298	-0.018582	-8.701251	8.715930	0.050355	-0.510687	-0.015245	-8.689869	8.704875
1.219780	-0.509235	-0.006763	-8.641352	8.656346	0.000458	-0.521282	0.004315	-8.631847	8.647574
1.220779	-0.510828	0.004975	-8.583250	8.598439	-0.001373	-0.528870	0.023114	-8.576296	8.592619
1.221778	-0.509751	0.015837	-8.528053	8.543289	0.007019	-0.532451	0.039561	-8.524037	8.540742
1.222777	-0.505683	0.025031	-8.476870	8.491976	-0.002441	-0.531030	0.052068	-8.475891	8.492669
1.223776	-0.498300	0.031763	-8.430807	8.445580	-0.002899	-0.523609	0.059046	-8.432680	8.449127
1.224775	-0.487414	0.035342	-8.390878	8.405097	-0.005798	-0.509449	0.059155	-8.395150	8.410801
1.225774	-0.473919	0.035901	-8.357326	8.370829	0.010986	-0.489878	0.053039	-8.363446	8.377948
1.226773	-0.459228	0.033965	-8.330027	8.342745	-0.002899	-0.467214	0.042296	-8.337424	8.350612
1.227772	-0.444758	0.030064	-8.308855	8.320805	-0.001984	-0.443782	0.028527	-8.316939	8.328819
1.228771	-0.431924	0.024726	-8.293684	8.304961	0.041810	-0.421906	0.013336	-8.301846	8.312571
1.229770	-0.422143	0.018479	-8.284388	8.295157	-0.000763	-0.403911	-0.001674	-8.291999	8.301831
1.230769	-0.416831	0.011853	-8.280840	8.291333	0.000916	-0.392121	-0.014902	-8.287253	8.296538
1.231768	-0.417404	0.005375	-8.282914	8.293426	0.000610	-0.388860	-0.024744	-8.287462	8.296616
1.232767	-0.425045	-0.000497	-8.290404	8.301293	-0.000305	-0.396096	-0.029827	-8.292426	8.301934
1.233766	-0.439015	-0.005887	-8.302460	8.314061	-0.000305	-0.412861	-0.030663	-8.301500	8.311817
1.234765	-0.457638	-0.011205	-8.317913	8.330500	-0.000916	-0.436751	-0.028684	-8.313817	8.325330
1.235764	-0.479228	-0.016861	-8.335591	8.349373	0.056916	-0.465351	-0.025333	-8.328511	8.341540
1.236763	-0.502103	-0.023269	-8.354325	8.369432	-0.000916	-0.496246	-0.022048	-8.344714	8.359485
1.237762	-0.524577	-0.030839	-8.372943	8.389416	-0.002136	-0.527022	-0.020270	-8.361560	8.378177
1.238761	-0.544967	-0.039983	-8.390275	8.408050	-0.006409	-0.555265	-0.021441	-8.378181	8.396588
1.239760	-0.561589	-0.051112	-8.405150	8.424045	-0.003662	-0.578559	-0.026999	-8.393711	8.413670
1.240759	-0.572939	-0.064563	-8.416535	8.436260	-0.003357	-0.594735	-0.038187	-8.407362	8.428458
1.241758	-0.579050	-0.080041	-8.424557	8.444813	-0.005798	-0.603674	-0.054580	-8.419017	8.440809
1.242757	-0.580717	-0.096934	-8.429923	8.450457	0.036622	-0.606289	-0.074914	-8.428894	8.451003
1.243756	-0.578747	-0.114628	-8.433346	8.453958	-0.001831	-0.603499	-0.097923	-8.437212	8.459335
1.244755	-0.573941	-0.132510	-8.435537	8.456078	-0.001831	-0.596222	-0.122338	-8.444193	8.466099
1.245754	-0.567104	-0.149964	-8.437208	8.457575	0.019074	-0.585377	-0.146891	-8.450056	8.471581
1.246753	-0.559039	-0.166378	-8.439072	8.459205	0.000916	-0.571885	-0.170315	-8.455022	8.476052
1.247752	-0.550551	-0.181138	-8.441841	8.461714	0.001678	-0.556663	-0.191340	-8.459312	8.479767
1.248751	-0.542410	-0.193677	-8.446260	8.465875	-0.000305	-0.540643	-0.208796	-8.463246	8.483067
1.249750	-0.535103	-0.203847	-8.453376	8.472748	0.005646	-0.524863	-0.222350	-8.468005	8.487169
1.250749	-0.528974	-0.211714	-8.464386	8.483541	0.002441	-0.510415	-0.232097	-8.475216	8.493743
1.251748	-0.524363	-0.217346	-8.480490	8.499465	0.001068	-0.498391	-0.238136	-8.486505	8.504462
1.252747	-0.521612	-0.220808	-8.502886	8.521731	0.048371	-0.489884	-0.240567	-8.503501	8.520997
1.253746	-0.521061	-0.222170	-8.532775	8.551556	0.000000	-0.485986	-0.239487	-8.527832	8.545025
1.254745	-0.523053	-0.221497	-8.571355	8.590156	-0.000763	-0.487790	-0.234996	-8.561125	8.578230
1.255744	-0.527928	-0.218857	-8.619827	8.638751	-0.004273	-0.496389	-0.227194	-8.605009	8.622308
1.256743	-0.535930	-0.214343	-8.679049	8.698221	-0.002136	-0.512618	-0.216249	-8.660746	8.678598
1.257742	-0.546430	-0.208269	-8.746865	8.766390	-0.001831	-0.535027	-0.202958	-8.726345	8.745087
1.258741	-0.558346	-0.201068	-8.819539	8.839482	-0.003510	-0.560974	-0.188442	-8.798115	8.817994
1.259740	-0.570590	-0.193171	-8.893323	8.913702	0.052949	-0.587802	-0.173828	-8.872348	8.893496
1.260739	-0.582075	-0.185013	-8.964466	8.985249	-0.000153	-0.612859	-0.160241	-8.945337	8.967738
1.261738	-0.591713	-0.177024	-9.029220	9.050319	-0.000610	-0.633488	-0.148807	-9.013375	9.036835
1.262737	-0.598417	-0.169639	-9.083835	9.105105	-0.002136	-0.647035	-0.140653	-9.072755	9.096885
1.263736	-0.601100	-0.163290	-9.124562	9.145797	0.002289	-0.650846	-0.136903	-9.119771	9.143990
1.264735	-0.598822	-0.158367	-9.148010	9.168956	0.002289	-0.642655	-0.138503	-9.151013	9.174596
1.265734	-0.591998	-0.154863	-9.154059	9.174489	0.000153	-0.623748	-0.144761	-9.165799	9.188138
1.266733	-0.581765	-0.152563	-9.144343	9.164100	0.033875	-0.597311	-0.154104	-9.164905	9.185642
1.267732	-0.569267	-0.151246	-9.120508	9.139508	0.002899	-0.566550	-0.164954	-9.149121	9.168129
1.268731	-0.555648	-0.150696	-9.084203	9.102428	0.000458	-0.534668	-0.175730	-9.119235	9.136586
1.269730	-0.542054	-0.150692	-9.037075	9.054571	0.030365	-0.504868	-0.184854	-9.076038	9.091949
1.270729	-0.529629	-0.151016	-8.980772	8.997643	0.000153	-0.480357	-0.190746	-9.020320	9.035115
1.271728	-0.519517	-0.151449	-8.916943	8.933348	-0.001526	-0.464337	-0.191827	-8.952869	8.966954
1.272727	-0.512746	-0.151793	-8.847353	8.863499	-0.004883	-0.459630	-0.186743	-8.874752	8.888608
1.273726	-0.509257	-0.152050	-8.774865	8.790945	-0.001373	-0.465466	-0.176273	-8.789633	8.803714
1.274725	-0.508394	-0.152330	-8.702943	8.719110	-0.001526	-0.479110	-0.162356	-8.702594	8.717285
1.275724	-0.509495	-0.152745	-8.635055	8.651422	-0.004120	-0.497810	-0.146945	-8.618733	8.634348
1.276723	-0.511900	-0.153405	-8.574673	8.591309	0.053407	-0.518811	-0.131993	-8.543147	8.559904
1.277722	-0.514948	-0.154421	-8.525266	8.542200	0.000763	-0.539358	-0.119452	-8.480934	8.498907
1.278721	-0.517977	-0.155906	-8.490303	8.507518	-0.000610	-0.556700	-0.111275	-8.437191	8.456269
1.279720	-0.520326	-0.157970	-8.473255	8.490686	-0.002594	-0.568080	-0.109414	-8.417015	8.436873
1.280719	-0.521395	-0.160694	-8.477125	8.494664	0.002136	-0.571044	-0.115550	-8.424821	8.444942
1.281718	-0.521183	-0.163875	-8.500422	8.517961	0.003357	-0.565999	-0.128747	-8.458433	8.478327
1.282717	-0.520024	-0.167145	-8.539145	8.556597	0.000458	-0.554955	-0.146607	-8.511997	8.531328
1.283716	-0.518253	-0.170139	-8.589265	8.606567	0.054627	-0.539940	-0.166716	-8.579616	8.598205
1.284715	-0.516206	-0.172490	-8.646753	8.663865	0.003052	-0.522981	-0.186660	-8.655394	8.673188
